evaluations raw_y
4924 0.0243942981
4999 0.0186460379
5096 0.0171404610
5125 0.0170215696
5336 0.0151169300
5412 0.0143824828
5520 0.0120224732
5660 0.0119445914
5738 0.0116309222
5834 0.0107844552
5939 0.0103442794
6086 0.0097696441
6132 0.0093184623
6140 0.0091791156
6284 0.0077868405
6344 0.0067389199
6510 0.0064784864
6526 0.0055196887
6545 0.0045480458
6749 0.0039407152
6870 0.0034920849
6912 0.0031604102
6953 0.0023504764
7363 0.0018448757
7579 0.0017358820
7599 0.0015057872
7655 0.0012913344
7770 0.0008282969
7971 0.0008116195
8033 0.0006570578
8172 0.0006379337
8233 0.0006145609
8371 0.0005976018
8376 0.0005232531
8577 0.0005068997
8645 0.0004120035
8778 0.0002315646
9151 0.0002077533
9154 0.0002000243
9182 0.0001911648
9185 0.0001748487
9303 0.0001573338
9326 0.0001503006
9453 0.0001325024
9775 0.0001251885
9778 0.0001066817
9801 0.0000985917
9910 0.0000753811
10005 0.0000656476
10098 0.0000507588
10206 0.0000423599
10411 0.0000419477
10490 0.0000319110
10615 0.0000279837
10816 0.0000252084
10819 0.0000236108
11017 0.0000214420
11110 0.0000166379
11320 0.0000160057
11324 0.0000120380
11393 0.0000110042
11563 0.0000105638
11682 0.0000089174
11839 0.0000054253
12017 0.0000051662
12043 0.0000041193
12319 0.0000034335
12450 0.0000031468
12679 0.0000027346
12685 0.0000026530
12779 0.0000021363
12936 0.0000019469
13066 0.0000014346
13244 0.0000013392
13267 0.0000012574
13362 0.0000011731
13418 0.0000010489
13647 0.0000010072
13674 0.0000008809
13795 0.0000007678
13810 0.0000007229
14022 0.0000005125
14038 0.0000003426
14294 0.0000002919
14396 0.0000002674
14493 0.0000002056
14694 0.0000001227
14898 0.0000000873
14979 0.0000000827
15099 0.0000000797
15182 0.0000000700
15300 0.0000000627
15429 0.0000000581
15504 0.0000000542
15705 0.0000000456
15717 0.0000000361
15906 0.0000000359
16110 0.0000000294
16111 0.0000000278
16314 0.0000000253
16345 0.0000000208
16539 0.0000000163
16849 0.0000000160
16853 0.0000000146
16873 0.0000000135
16977 0.0000000110
17065 0.0000000107
17092 0.0000000073
20000 63.2010346858
evaluations raw_y
1 60.1215312770
3 25.4059724758
5 16.8136976505
27 10.8231407152
34 9.7685157571
47 6.7989308610
61 5.7655470889
238 5.7046339184
262 4.2407814666
464 4.0439174589
631 2.7147810647
666 2.5761027798
1056 1.9393495575
1262 1.8632622994
1279 1.3856174607
1483 1.1944907542
1530 1.1569998946
1684 0.9379881441
1924 0.9337752173
2029 0.9177210237
2065 0.9116332633
2091 0.7551361684
2263 0.7385820459
2292 0.7149594362
2426 0.6913772097
2496 0.6118184719
2685 0.5859580761
2697 0.5243097969
2898 0.4966915475
2946 0.4803114385
2961 0.4685619587
2999 0.4358814201
3099 0.3977474225
3254 0.3641940950
3300 0.3263114910
3501 0.3171064145
3502 0.3043651709
3633 0.2384769239
3702 0.2346506047
3894 0.2319211452
3903 0.1217054718
4207 0.0008165532
4631 0.0006461767
4727 0.0005069293
4900 0.0004345980
5062 0.0003392860
5134 0.0002844740
5284 0.0002546743
5288 0.0002510961
5335 0.0002294395
5494 0.0001942480
5498 0.0001842531
5536 0.0001208853
5640 0.0000822615
5737 0.0000671246
5941 0.0000611762
6070 0.0000538843
6142 0.0000500299
6205 0.0000473724
6314 0.0000399049
6339 0.0000250374
6346 0.0000201879
6672 0.0000196311
6753 0.0000125804
6942 0.0000112488
6954 0.0000105342
7119 0.0000089553
7155 0.0000063331
7157 0.0000059665
7356 0.0000031119
7557 0.0000025070
7709 0.0000018590
7897 0.0000013369
7985 0.0000011043
8170 0.0000009934
8242 0.0000008489
8374 0.0000004769
8745 0.0000004212
8890 0.0000003624
8897 0.0000002528
8987 0.0000002135
9024 0.0000002081
9188 0.0000001098
9436 0.0000000994
9515 0.0000000973
9598 0.0000000804
9683 0.0000000459
9921 0.0000000445
10005 0.0000000276
10206 0.0000000262
