evaluations raw_y
1877 0.0107670640
1893 0.0106575271
1968 0.0069617030
2004 0.0063655112
2083 0.0057757376
2131 0.0033792544
2192 0.0021494546
2253 0.0020740743
2379 0.0011394321
2383 0.0010754546
2400 0.0010309703
2513 0.0009908815
2574 0.0008441623
2583 0.0005281208
2638 0.0003742426
2831 0.0003686679
2843 0.0002661997
2913 0.0002387046
2958 0.0002347035
3022 0.0002212451
3050 0.0001450983
3083 0.0001378008
3147 0.0001205016
3274 0.0001055999
3299 0.0000962263
3310 0.0000622256
3338 0.0000394626
3402 0.0000344519
3452 0.0000310323
3631 0.0000270491
3645 0.0000172535
3676 0.0000150707
3796 0.0000132235
3841 0.0000092464
3857 0.0000080756
3921 0.0000050386
4048 0.0000046374
4112 0.0000046213
4153 0.0000040411
4166 0.0000025700
4239 0.0000016082
4260 0.0000011523
4369 0.0000008121
4461 0.0000007753
4562 0.0000004434
4626 0.0000002492
4765 0.0000001874
4825 0.0000000938
4990 0.0000000867
5004 0.0000000771
5083 0.0000000582
5168 0.0000000524
5262 0.0000000420
5336 0.0000000407
5345 0.0000000334
5359 0.0000000332
5505 0.0000000310
5538 0.0000000215
5665 0.0000000210
5680 0.0000000148
5795 0.0000000122
5797 0.0000000112
5847 0.0000000101
5925 0.0000000093
5986 0.0000000088
6008 0.0000000061
6082 0.0000000060
6149 0.0000000056
6188 0.0000000043
6343 0.0000000038
6446 0.0000000032
6556 0.0000000020
6717 0.0000000011
6840 0.0000000008
6904 0.0000000005
7252 0.0000000004
7456 0.0000000002
7962 0.0000000001
10000 8.8716892162
evaluations raw_y
1 5.8876551162
2 4.3400208875
6 2.6637270424
18 1.0445752090
34 0.8456588171
95 0.8098054133
159 0.5752445268
223 0.4878697493
287 0.3366578217
397 0.2986066843
414 0.1958396165
476 0.1777401295
542 0.1603601928
606 0.1568416457
759 0.1452972076
765 0.1447427356
798 0.1253832146
800 0.1223696066
845 0.1048485357
861 0.0526307557
988 0.0414271493
1109 0.0347003414
1118 0.0286413933
1179 0.0278830801
1243 0.0232370247
1367 0.0187854284
1370 0.0181268767
1422 0.0098618181
1606 0.0073061499
1633 0.0070876013
1702 0.0043439146
1763 0.0037748874
1837 0.0030976595
1947 0.0028283612
1953 0.0021875650
1959 0.0021483142
1965 0.0016622398
2086 0.0011804170
2216 0.0009593257
2277 0.0009350885
2283 0.0008211483
2338 0.0006641219
2399 0.0006599240
2475 0.0005230514
2478 0.0004438108
2506 0.0003526276
2526 0.0002762942
2590 0.0001948506
2709 0.0001937509
2717 0.0001472906
2884 0.0001416707
2925 0.0000854149
2976 0.0000743046
3026 0.0000284888
3278 0.0000246628
3304 0.0000229558
3434 0.0000226417
3447 0.0000192119
3453 0.0000181951
3477 0.0000107602
3568 0.0000105097
3582 0.0000075857
3667 0.0000068969
3720 0.0000042308
3762 0.0000038433
3826 0.0000032839
3944 0.0000032639
3953 0.0000024250
4017 0.0000017719
4048 0.0000015605
4081 0.0000010782
4301 0.0000010622
4306 0.0000009288
4325 0.0000006795
4340 0.0000006073
4453 0.0000005695
4479 0.0000005301
4481 0.0000004212
4514 0.0000004188
4536 0.0000003847
4597 0.0000003159
4599 0.0000002706
4793 0.0000002692
4902 0.0000002334
4906 0.0000001765
4984 0.0000000937
5055 0.0000000672
5081 0.0000000544
5279 0.0000000392
5314 0.0000000366
5382 0.0000000125
5652 0.0000000115
5655 0.0000000090
5685 0.0000000052
5721 0.0000000044
5840 0.0000000041
5878 0.0000000038
5904 0.0000000034
5948 0.0000000029
5965 0.0000000026
6026 0.0000000020
6133 0.0000000019
6214 0.0000000015
6325 0.0000000008
6334 0.0000000007
6396 0.0000000005
6671 0.0000000003
6922 0.0000000001
10000 17.3821788784
evaluations raw_y
1 10.5744112952
2 7.2058809193
3 4.2422191150
6 1.1552600842
31 0.8430871831
92 0.7294084224
153 0.6215034660
164 0.5832834755
217 0.3410779213
278 0.1962863015
474 0.1842158383
482 0.1156610660
604 0.1083306732
641 0.0554675776
777 0.0138356708
1119 0.0062260627
1412 0.0050103719
1417 0.0048850378
1423 0.0032432259
1460 0.0028232117
1474 0.0024243568
1524 0.0015258425
1588 0.0013606528
1644 0.0009697271
1649 0.0003424377
1845 0.0003037148
1851 0.0002372665
1972 0.0002289107
1985 0.0002197421
2008 0.0002195728
2036 0.0001039623
2163 0.0000866588
2290 0.0000818149
2360 0.0000534184
2477 0.0000496836
2593 0.0000420877
2597 0.0000413928
2615 0.0000303192
2679 0.0000265456
2802 0.0000202731
2806 0.0000126585
2880 0.0000098059
2981 0.0000087818
3065 0.0000077207
3177 0.0000039532
3225 0.0000037929
3233 0.0000035812
3258 0.0000028792
3322 0.0000027457
3346 0.0000026121
3386 0.0000024336
3513 0.0000022757
3532 0.0000020709
3568 0.0000017234
3574 0.0000012224
3635 0.0000012218
3699 0.0000011709
3855 0.0000008342
3859 0.0000005011
3925 0.0000004344
3961 0.0000004009
4031 0.0000003185
4154 0.0000003165
4191 0.0000003095
4215 0.0000002704
4279 0.0000001790
4289 0.0000001628
4340 0.0000001560
4404 0.0000001358
4537 0.0000000981
4554 0.0000000863
4648 0.0000000733
4684 0.0000000627
4769 0.0000000619
4795 0.0000000457
4852 0.0000000389
4925 0.0000000314
4986 0.0000000300
5044 0.0000000277
5099 0.0000000217
5175 0.0000000187
5227 0.0000000163
5291 0.0000000133
5314 0.0000000116
5375 0.0000000099
5538 0.0000000042
5622 0.0000000024
5703 0.0000000019
5764 0.0000000013
5894 0.0000000009
6019 0.0000000007
6043 0.0000000006
6247 0.0000000005
6467 0.0000000003
6763 0.0000000002
7243 0.0000000001
10000 8.6311672881
evaluations raw_y
1 43.6695470860
2 5.4319312042
7 1.8473695174
9 1.1766872550
16 1.1630900795
31 0.8703466109
39 0.0016033868
63 0.0010348245
159 0.0006703576
297 0.0004170405
421 0.0004108685
467 0.0003279699
551 0.0002327411
838 0.0002174342
840 0.0002140271
855 0.0002054867
